City,Locality,BHK,total_sqft,price,price_per_sqft
Pune,Dhankawadi,4.0,2181.0,152.0,6969.280146721688
Pune,Dhayari Phata,4.0,1200.0,90.0,7500.0
Pune,Dhole Patil Road,6.0,600.0,65.0,10833.333333333334
Pune,Erandwane,3.0,1556.0,59.13,3800.1285347043704
Pune,Fatima Nagar,2.0,1179.0,66.02,5599.660729431722
Pune,Fergusson College Road,2.0,1296.0,83.0,6404.320987654321
Pune,Ganesh Peth,2.0,1275.0,52.0,4078.4313725490197
Pune,Ganeshkhind,7.0,1875.0,300.0,16000.0
Pune,Ghorpade Peth,3.0,1400.0,77.0,5500.0
Pune,Ghorpadi,2.0,1222.0,63.0,5155.482815057283
Pune,Gokhale Nagar,2.0,940.0,41.0,4361.702127659574
Pune,Gultekdi,2.0,1185.0,42.6,3594.9367088607596
Pune,Guruwar peth,3.0,1779.0,112.0,6295.6717256885895
Pune,Hadapsar,3.0,1615.0,59.76,3700.30959752322
Pune,Hadapsar Industrial Estate,4.0,4624.5,453.0,9795.653584171261
Pune,Hingne Khurd,2.0,1056.0,61.0,5776.515151515152
Pune,Jangali Maharaj Road,2.0,1100.0,46.0,4181.818181818182
Pune,Kalyani Nagar,2.0,920.0,40.0,4347.826086956522
Pune,Karve Nagar,3.0,1602.0,75.0,4681.647940074907
Pune,Karve Road,2.0,1176.0,62.0,5272.108843537415
Pune,Kasba Peth,4.0,675.0,59.0,8740.74074074074
Pune,Katraj,3.0,1352.0,135.0,9985.207100591717
Pune,Khadaki,3.0,1717.0,99.0,5765.87070471753
Pune,Khadki,4.0,10961.0,80.0,729.8604141957851
Pune,Kharadi,4.0,2119.0,111.0,5238.319962246343
Pune,Kondhwa,2.0,1246.0,67.3,5401.284109149277
Pune,Kondhwa Budruk,2.0,1141.0,42.79,3750.219106047327
Pune,Kondhwa Khurd,2.0,1157.0,84.0,7260.155574762316
Pune,Koregaon Park,2.0,1025.0,27.68,2700.487804878049
Pune,Kothrud,1.0,650.0,33.0,5076.923076923077
Pune,Law College Road,2.0,1349.0,98.0,7264.6404744255005
Pune,Laxmi Road,3.0,1566.0,83.3,5319.284802043423
Pune,Lulla Nagar,4.0,2830.0,195.0,6890.459363957597
Pune,Mahatma Gandhi Road,3.0,1320.0,38.13,2888.636363636364
Pune,Mangalwar peth,3.0,1780.0,84.83,4765.730337078651
Pune,Manik Bagh,2.0,1091.0,34.9,3198.9000916590285
Pune,Market yard,4.0,3670.0,300.0,8174.386920980926
Pune,Model colony,2.0,918.0,50.49,5500.0
Pune,Mukund Nagar,4.0,1950.0,130.0,6666.666666666667
Pune,Mundhawa,3.0,1695.0,90.0,5309.734513274337
Pune,Nagar Road,3.0,1705.0,95.0,5571.847507331378
Pune,Nana Peth,3.0,1375.0,75.0,5454.545454545455
Pune,Narayan Peth,1.0,525.0,30.0,5714.285714285715
Pune,Narayangaon,2.0,1447.0,83.0,5736.005528680028
Pune,Navi Peth,2.0,1114.0,39.0,3500.8976660682224
Pune,Padmavati,3.0,1450.0,100.0,6896.551724137931
Pune,Parvati Darshan,2.0,460.0,15.0,3260.8695652173915
Pune,Pashan,2.0,1022.0,40.0,3913.894324853229
Pune,Paud Road,2.0,1000.0,45.0,4500.0
Pune,Pirangut,2.0,1128.0,68.75,6094.858156028369
Pune,Prabhat Road,2.0,1180.0,57.0,4830.5084745762715
Pune,Pune Railway Station,6.0,1000.0,69.0,6900.0
Pune,Rasta Peth,2.0,1200.0,150.0,12500.0
Pune,Raviwar Peth,3.0,3761.0,660.0,17548.524328636002
Pune,Sadashiv Peth,2.0,1339.0,75.0,5601.194921583271
Pune,Sahakar Nagar,3.0,1400.0,55.0,3928.5714285714284
Pune,Salunke Vihar,2.0,1040.0,39.52,3800.0000000000005
Pune,Sasson Road,2.0,1198.0,58.0,4841.402337228715
Pune,Satara Road,4.0,1200.0,95.0,7916.666666666667
Pune,Senapati Bapat Road,3.0,1691.0,113.0,6682.436428149024
Pune,Shaniwar Peth,3.0,1075.0,36.0,3348.8372093023254
Pune,Shivaji Nagar,3.0,1630.0,194.0,11901.840490797545
Pune,Shukrawar Peth,3.0,1240.0,43.5,3508.064516129032
Pune,Sinhagad Road,2.0,1122.5,58.935,5250.334075723831
Pune,Somwar Peth,3.0,1665.0,86.58,5200.0
Pune,Swargate,3.0,2489.0,94.0,3776.6171153073524
Pune,Tilak Road,2.0,1142.0,70.0,6129.5971978984235
Pune,Uruli Devachi,3.0,1976.0,184.0,9311.74089068826
Pune,Vadgaon Budruk,4.0,5500.0,600.0,10909.09090909091
Pune,Wadgaon Sheri,3.0,1853.0,82.0,4425.256341068538
Pune,Viman Nagar,8.0,600.0,72.0,12000.0
Pune,Vishrant Wadi,2.0,1567.0,92.0,5871.091257179323
Pune,Wagholi,2.0,1090.0,27.24,2499.0825688073396
Pune,Wakadewadi,6.0,1200.0,125.0,10416.666666666666
Pune,Wanowrie,4.0,2400.0,640.0,26666.666666666668
Pune,Warje,2.0,1175.0,51.47,4380.425531914893
Pune,Yerawada,2.0,1200.0,52.0,4333.333333333333
Pune,Alandi Road,2.0,995.0,41.0,4120.603015075377
Pune,Ambegaon Budruk,2.0,884.0,41.1,4649.321266968326
Pune,Anandnagar,5.0,900.0,80.0,8888.888888888889
Pune,Aundh,2.0,1170.0,57.0,4871.794871794872
Pune,Aundh Road,2.0,1225.0,46.55,3800.0
Pune,Balaji Nagar,2.0,1342.0,73.3,5461.997019374068
Pune,Baner,2.0,1345.0,67.0,4981.412639405205
Pune,Baner road,3.0,1320.0,65.0,4924.242424242424
Pune,Bhavani Peth,2.0,1140.0,49.39,4332.456140350877
Pune,Bibvewadi,2.0,1300.0,50.0,3846.153846153846
Pune,Bopodi,3.0,1652.0,85.0,5145.2784503631965
Pune,Budhwar Peth,3.0,2072.0,142.0,6853.281853281854
Pune,Bund Garden Road,3.0,1740.0,95.0,5459.770114942528
Pune,Camp,3.0,1360.0,71.0,5220.588235294118
Pune,Chandan Nagar,3.0,1145.0,60.0,5240.174672489083
Pune,Dapodi,3.0,1540.0,40.0,2597.4025974025976
Pune,Deccan Gymkhana,2.0,1278.0,95.0,7433.489827856025
Pune,Dehu Road,1.0,630.0,40.0,6349.206349206349
Pune,Dhankawadi,3.0,1100.0,58.0,5272.727272727273
Pune,Dhayari Phata,3.0,1200.0,95.0,7916.666666666667
Pune,Dhole Patil Road,7.0,2500.0,115.0,4600.0
Pune,Erandwane,1.0,582.5,15.135,2598.283261802575
Pune,Fatima Nagar,2.0,1015.0,25.88,2549.753694581281
Pune,Fergusson College Road,5.0,3300.0,240.0,7272.727272727273
Pune,Ganesh Peth,5.0,4500.0,415.0,9222.222222222223
Pune,Ganeshkhind,3.0,1356.0,66.0,4867.256637168141
Pune,Ghorpade Peth,2.0,823.0,28.0,3402.187120291616
Pune,Ghorpadi,3.0,1200.0,66.0,5500.0
Pune,Gokhale Nagar,2.0,1050.0,37.0,3523.809523809524
Pune,Gultekdi,2.0,1180.0,69.0,5847.457627118644
Pune,Guruwar peth,2.0,1116.0,51.91,4651.433691756272
Pune,Hadapsar,2.0,1070.0,42.79,3999.0654205607475
Pune,Hadapsar Industrial Estate,2.0,1385.0,80.0,5776.173285198556
Pune,Hingne Khurd,1.0,1000.0,70.0,7000.0
Pune,Jangali Maharaj Road,3.0,1897.0,130.0,6852.925672113864
Pune,Kalyani Nagar,2.0,1005.0,55.78,5550.248756218905
Pune,Karve Nagar,3.0,1575.0,125.0,7936.507936507936
Pune,Karve Road,2.0,975.0,65.0,6666.666666666667
Pune,Kasba Peth,3.0,1904.0,120.0,6302.5210084033615
Pune,Katraj,1.0,930.0,30.0,3225.8064516129034
Pune,Khadaki,1.0,525.0,26.0,4952.380952380952
Pune,Khadki,1.0,686.0,17.0,2478.134110787172
Pune,Kharadi,2.0,2400.0,150.0,6250.0
Pune,Kondhwa,2.0,1410.0,233.0,16524.822695035462
Pune,Kondhwa Budruk,3.0,2238.0,140.0,6255.585344057194
Pune,Kondhwa Khurd,2.0,1174.0,69.0,5877.342419080068
Pune,Koregaon Park,4.0,3800.0,239.0,6289.473684210527
Pune,Kothrud,3.0,2225.0,125.0,5617.9775280898875
Pune,Law College Road,2.0,1250.0,200.0,16000.0
Pune,Laxmi Road,2.0,918.0,52.0,5664.488017429194
Pune,Lulla Nagar,2.0,1250.0,52.0,4160.0
Pune,Mahatma Gandhi Road,3.0,1800.0,110.0,6111.111111111111
Pune,Mangalwar peth,2.0,1170.0,53.0,4529.91452991453
Pune,Manik Bagh,1.0,1300.0,200.0,15384.615384615385
Pune,Market yard,2.0,793.0,45.0,5674.653215636822
Pune,Model colony,3.0,1710.0,107.0,6257.309941520468
Pune,Mukund Nagar,3.0,1082.0,57.5,5314.232902033272
Pune,Mundhawa,2.0,1001.0,33.03,3299.7002997002996
Pune,Nagar Road,4.0,1500.0,180.0,12000.0
Pune,Nana Peth,3.0,1590.0,54.0,3396.2264150943397
Pune,Narayan Peth,3.0,2400.0,80.0,3333.3333333333335
Pune,Narayangaon,3.0,1554.0,55.0,3539.253539253539
Pune,Navi Peth,2.0,1142.5,43.415,3800.0
Pune,Padmavati,5.0,4239.0,423.0,9978.768577494691
Pune,Parvati Darshan,2.0,884.0,58.0,6561.085972850678
Pune,Pashan,2.0,1045.0,98.89,9463.157894736842
Pune,Paud Road,2.0,1019.0,49.86,4893.032384690873
Pune,Pirangut,3.0,1935.0,130.0,6718.3462532299745
Pune,Prabhat Road,3.0,1135.0,39.73,3500.440528634361
Pune,Pune Railway Station,3.0,1680.0,150.0,8928.57142857143
Pune,Rasta Peth,4.0,2470.0,247.0,10000.0
Pune,Raviwar Peth,4.0,2825.0,250.0,8849.557522123894
Pune,Sadashiv Peth,3.0,2480.0,330.0,13306.451612903225
Pune,Sahakar Nagar,9.0,1260.0,290.0,23015.873015873014
Pune,Salunke Vihar,5.0,1800.0,187.0,10388.888888888889
Pune,Sasson Road,3.0,1799.0,90.0,5002.77932184547
Pune,Satara Road,4.0,4348.5,304.0,6990.916407956766
Pune,Senapati Bapat Road,1.0,400.0,11.0,2750.0
Pune,Shaniwar Peth,2.0,1047.0,82.0,7831.900668576886
Pune,Shivaji Nagar,2.0,1282.0,87.0,6786.271450858035
Pune,Shukrawar Peth,2.0,1020.0,45.9,4500.0
Pune,Sinhagad Road,4.0,1080.0,155.0,14351.851851851852
Pune,Somwar Peth,2.0,1495.0,79.5,5317.725752508361
Pune,Swargate,4.0,3260.0,240.0,7361.963190184049
Pune,Tilak Road,3.0,1611.0,64.44,4000.0
Pune,Uruli Devachi,4.0,3500.0,425.0,12142.857142857143
Pune,Vadgaon Budruk,3.0,1500.0,95.0,6333.333333333333
Pune,Wadgaon Sheri,3.0,1500.0,95.0,6333.333333333333
Pune,Viman Nagar,4.0,3206.0,270.0,8421.70929507174
Pune,Vishrant Wadi,3.0,1540.0,50.0,3246.753246753247
Pune,Wagholi,3.0,1639.0,80.0,4881.0250152532035
Pune,Wakadewadi,4.0,700.0,72.0,10285.714285714286
Pune,Wanowrie,2.0,1303.0,55.79,4281.657712970069
Pune,Warje,2.0,1005.0,110.0,10945.273631840795
Pune,Yerawada,1.0,657.5,18.41,2800.0
Pune,Alandi Road,3.0,1305.0,33.28,2550.191570881226
Pune,Ambegaon Budruk,3.0,600.0,95.0,15833.333333333334
Pune,Anandnagar,2.0,1300.0,115.0,8846.153846153846
Pune,Aundh,3.0,1440.0,68.0,4722.222222222223
Pune,Aundh Road,2.0,901.0,35.14,3900.110987791343
Pune,Balaji Nagar,3.0,1725.0,200.0,11594.202898550724
Pune,Baner,3.0,900.0,42.0,4666.666666666667
Pune,Baner road,2.0,1060.0,55.0,5188.679245283019
Pune,Bhandarkar Road,2.0,1020.0,48.45,4750.0
Pune,Bhavani Peth,3.0,1535.0,65.99,4299.022801302931
Pune,Bibvewadi,1.0,530.0,20.0,3773.5849056603774
Pune,Bopodi,3.0,1464.0,56.0,3825.136612021858
Pune,Budhwar Peth,2.0,1350.0,80.0,5925.925925925926
Pune,Bund Garden Road,2.0,1115.0,50.0,4484.304932735426
Pune,Camp,2.0,1175.0,47.0,4000.0
Pune,Chandan Nagar,2.0,1113.0,62.0,5570.530098831986
Pune,Dapodi,6.0,1200.0,225.0,18750.0
Pune,Deccan Gymkhana,5.0,1640.0,240.0,14634.146341463415
Pune,Dehu Road,2.0,650.0,42.0,6461.538461538462
Pune,Dhankawadi,2.0,1325.0,71.55,5400.0
Pune,Dhayari Phata,2.0,950.0,31.0,3263.157894736842
Pune,Dhole Patil Road,3.0,1396.0,86.51,6196.991404011461
Pune,Erandwane,2.0,1050.0,52.07,4959.047619047619
Pune,Fatima Nagar,3.0,1825.0,100.0,5479.45205479452
Pune,Fergusson College Road,2.0,1190.0,49.98,4200.0
Pune,Ganesh Peth,2.0,1220.0,56.5,4631.147540983607
Pune,Ganeshkhind,3.0,1565.0,75.0,4792.332268370607
Pune,Ghorpade Peth,3.0,1891.0,109.0,5764.1459545214175
Pune,Ghorpadi,2.0,900.0,27.0,3000.0
Pune,Gokhale Nagar,2.0,1161.0,55.15,4750.215331610681
Pune,Gultekdi,1.0,649.5,17.535,2699.7690531177827
Pune,Guruwar peth,8.0,2400.0,125.0,5208.333333333333
Pune,Hadapsar,4.0,315.0,90.0,28571.428571428572
Pune,Hadapsar Industrial Estate,1.0,665.0,36.85,5541.353383458647
Pune,Hingne Khurd,2.0,1175.0,73.5,6255.31914893617
Pune,Jangali Maharaj Road,2.0,1425.0,80.0,5614.035087719299
Pune,Kalyani Nagar,1.0,1200.0,20.0,1666.6666666666667
Pune,Karve Nagar,3.0,1200.0,56.12,4676.666666666667
Pune,Karve Road,2.0,1255.0,67.0,5338.645418326693
Pune,Kasba Peth,3.0,2112.95,145.0,6862.443503159091
Pune,Katraj,1.0,600.0,22.0,3666.6666666666665
Pune,Khadaki,3.0,1810.0,100.0,5524.861878453039
Pune,Khadki,2.0,1200.0,93.0,7750.0
Pune,Kharadi,2.0,1033.0,49.0,4743.465634075508
Pune,Kondhwa,3.0,1548.0,89.5,5781.6537467700255
Pune,Kondhwa Budruk,3.0,1611.0,66.0,4096.83426443203
Pune,Kondhwa Khurd,3.0,1400.0,40.43,2887.8571428571427
Pune,Koregaon Park,3.0,1485.0,67.0,4511.784511784512
Pune,Kothrud,2.0,2400.0,82.0,3416.6666666666665
Pune,Law College Road,2.0,1025.0,44.5,4341.463414634146
Pune,Laxmi Road,4.0,600.0,65.0,10833.333333333334
Pune,Lulla Nagar,2.0,1225.0,53.0,4326.530612244898
Pune,Mahatma Gandhi Road,2.0,1256.0,62.8,5000.0
Pune,Mangalwar peth,4.0,2268.0,163.0,7186.94885361552
Pune,Manik Bagh,3.0,1100.0,53.0,4818.181818181818
Pune,Market yard,2.0,1141.0,62.0,5433.829973707274
Pune,Model colony,1.0,400.0,12.0,3000.0
Pune,Mukund Nagar,2.0,1400.0,60.0,4285.714285714285
Pune,Mundhawa,7.0,4100.0,140.0,3414.6341463414633
Pune,Nana Peth,1.0,15.0,30.0,200000.0
Pune,Narayan Peth,2.0,1175.0,48.27,4108.085106382979
Pune,Narayangaon,2.0,1100.0,56.0,5090.909090909091
Pune,Navi Peth,3.0,1843.0,95.84,5200.217037438958
Pune,Padmavati,8.0,1200.0,240.0,20000.0
Pune,Parvati Darshan,2.0,1460.0,80.5,5513.698630136986
Pune,Pashan,3.0,1530.0,74.5,4869.281045751634
Pune,Paud Road,2.0,1467.0,55.0,3749.147920927062
Pune,Pirangut,1.0,950.0,40.0,4210.526315789473
Pune,Prabhat Road,2.0,1246.0,64.5,5176.565008025682
Pune,Pune Railway Station,1.0,711.0,38.0,5344.585091420535
Pune,Rasta Peth,2.0,1194.0,46.0,3852.5963149078725
Pune,Raviwar Peth,3.0,1358.0,43.4,3195.8762886597938
Pune,Sadashiv Peth,6.0,1500.0,130.0,8666.666666666666
Pune,Sahakar Nagar,2.0,1420.0,75.0,5281.69014084507
Pune,Salunke Vihar,3.0,1250.0,68.75,5500.0
Pune,Sasson Road,2.0,1280.0,58.0,4531.25
Pune,Satara Road,2.0,1209.0,50.0,4135.6492969396195
Pune,Senapati Bapat Road,5.0,4200.0,225.0,5357.142857142857
Pune,Shaniwar Peth,4.0,1215.0,205.0,16872.427983539095
Pune,Shivaji Nagar,3.0,1315.0,54.8,4167.300380228137
Pune,Shukrawar Peth,3.0,1800.0,90.0,5000.0
Pune,Sinhagad Road,5.0,1600.0,125.0,7812.5
Pune,Somwar Peth,3.0,1600.0,65.0,4062.5
Pune,Swargate,6.0,3968.0,900.0,22681.451612903227
Pune,Tilak Road,3.0,1563.0,52.0,3326.935380678183
Pune,Uruli Devachi,3.0,1560.0,72.0,4615.384615384615
Pune,Vadgaon Budruk,3.0,2169.0,115.0,5301.982480405717
Pune,Wadgaon Sheri,9.0,900.0,170.0,18888.88888888889
Pune,Viman Nagar,2.0,1050.0,55.5,5285.714285714285
Pune,Vishrant Wadi,3.0,3235.0,235.0,7264.296754250387
Pune,Wagholi,3.0,1200.0,66.0,5500.0
Pune,Wakadewadi,2.0,1140.0,46.0,4035.0877192982457
Pune,Wanowrie,3.0,1500.0,170.0,11333.333333333334
Pune,Warje,3.0,1560.0,75.0,4807.692307692308
Pune,Yerawada,2.0,1100.0,70.0,6363.636363636364
Pune,Alandi Road,3.0,1260.0,40.32,3200.0
Pune,Ambegaon Budruk,2.0,1036.0,50.0,4826.254826254826
Pune,Anandnagar,3.0,1662.0,85.1,5120.336943441636
Pune,Aundh,3.0,1464.0,105.0,7172.131147540984
Pune,Aundh Road,2.0,1234.0,80.0,6482.982171799027
Pune,Balaji Nagar,3.0,1403.0,55.0,3920.1710620099784
Pune,Baner,4.0,915.0,54.9,6000.0
Pune,Baner road,6.0,3000.0,451.0,15033.333333333334
Pune,Bhandarkar Road,3.0,1150.0,42.9,3730.4347826086955
Pune,Bhavani Peth,4.0,3900.0,410.0,10512.820512820514
Pune,Bibvewadi,5.0,850.0,90.0,10588.235294117647
Pune,Bopodi,2.0,929.0,46.0,4951.560818083961
Pune,Budhwar Peth,6.0,2400.0,450.0,18750.0
Pune,Bund Garden Road,3.0,1350.0,75.0,5555.555555555556
Pune,Camp,2.0,1135.0,39.73,3500.440528634361
Pune,Chandan Nagar,2.0,1405.0,70.0,4982.20640569395
Pune,Dapodi,2.0,1200.0,45.84,3820.0
Pune,Deccan Gymkhana,4.0,2805.0,154.0,5490.196078431372
Pune,Dehu Road,2.0,1161.0,64.08,5519.37984496124
Pune,Dhankawadi,2.0,1290.0,74.0,5736.434108527132
Pune,Dhayari Phata,3.0,2557.0,141.0,5514.274540477121
Pune,Dhole Patil Road,3.0,1480.0,90.0,6081.081081081081
Pune,Erandwane,9.0,3300.0,500.0,15151.515151515152
Pune,Fatima Nagar,3.0,1350.0,54.54,4040.0
Pune,Fergusson College Road,3.0,1580.0,65.0,4113.9240506329115
Pune,Ganesh Peth,3.0,1470.0,88.64,6029.931972789115
Pune,Ganeshkhind,1.0,500.0,14.0,2800.0
Pune,Ghorpade Peth,2.0,1346.0,61.92,4600.297176820208
Pune,Ghorpadi,3.0,1600.0,90.0,5625.0
Pune,Gokhale Nagar,2.0,720.0,120.0,16666.666666666668
Pune,Guruwar peth,4.0,1200.0,135.0,11250.0
Pune,Hadapsar,2.0,1200.0,35.0,2916.6666666666665
Pune,Hadapsar Industrial Estate,3.0,1340.0,48.33,3606.716417910448
Pune,Hingne Khurd,4.0,6136.0,560.0,9126.466753585397
Pune,Jangali Maharaj Road,2.0,918.0,48.0,5228.75816993464
Pune,Kalyani Nagar,3.0,1500.0,115.0,7666.666666666667
Pune,Karve Nagar,2.0,1315.0,85.0,6463.878326996198
Pune,Karve Road,4.0,2400.0,775.0,32291.666666666668
Pune,Kasba Peth,3.0,1390.0,62.55,4500.0
Pune,Katraj,3.0,1330.0,56.0,4210.526315789473
Pune,Khadaki,5.0,3100.0,265.0,8548.387096774193
Pune,Khadki,3.0,1824.0,125.0,6853.070175438596
Pune,Kharadi,3.0,1420.0,96.0,6760.56338028169
Pune,Kondhwa,1.0,750.0,56.25,7500.0
Pune,Kondhwa Budruk,3.0,1260.0,60.0,4761.9047619047615
Pune,Kondhwa Khurd,3.0,1561.0,95.0,6085.842408712364
Pune,Koregaon Park,9.0,812.0,165.0,20320.197044334975
Pune,Kothrud,2.0,1060.0,42.0,3962.264150943396
Pune,Law College Road,8.0,1120.0,145.0,12946.42857142857
Pune,Laxmi Road,2.0,1225.0,67.38,5500.408163265306
Pune,Lulla Nagar,3.0,2144.0,135.0,6296.641791044776
Pune,Mahatma Gandhi Road,7.0,1200.0,140.0,11666.666666666666
Pune,Mangalwar peth,2.0,880.0,29.0,3295.4545454545455
Pune,Manik Bagh,3.0,1639.0,110.0,6711.4093959731545
Pune,Market yard,3.0,1240.0,62.0,5000.0
Pune,Model colony,2.0,1500.0,69.0,4600.0
Pune,Mukund Nagar,2.0,1243.0,46.0,3700.7240547063557
Pune,Mundhawa,3.0,1575.0,78.0,4952.380952380952
Pune,Nagar Road,2.0,1027.0,44.0,4284.323271665044
Pune,Nana Peth,3.0,1082.0,56.0,5175.6007393715345
Pune,Narayan Peth,3.0,1637.0,73.0,4459.376908979842
Pune,Narayangaon,3.0,1665.0,86.58,5200.0
Pune,Navi Peth,2.0,1265.0,56.93,4500.395256916996
Pune,Padmavati,3.0,1691.0,102.0,6031.933767001774
Pune,Parvati Darshan,2.0,1100.0,38.0,3454.5454545454545
Pune,Pashan,5.0,24.0,150.0,625000.0
Pune,Paud Road,3.0,1500.0,62.0,4133.333333333333
Pune,Pirangut,4.0,3205.0,380.0,11856.474258970358
Pune,Prabhat Road,5.0,1666.0,150.0,9003.60144057623
Pune,Pune Railway Station,2.0,1115.0,50.0,4484.304932735426
Pune,Rasta Peth,2.0,1070.0,45.0,4205.607476635514
Pune,Raviwar Peth,2.0,1128.0,105.0,9308.510638297872
Pune,Sadashiv Peth,2.0,1162.0,57.0,4905.335628227194
Pune,Sahakar Nagar,2.0,1339.0,55.0,4107.542942494399
Pune,Salunke Vihar,2.0,1192.0,75.0,6291.946308724832
Pune,Sasson Road,3.0,1920.0,115.0,5989.583333333333
Pune,Satara Road,2.0,1255.0,52.32,4168.924302788844
Pune,Senapati Bapat Road,2.0,1357.0,115.0,8474.57627118644
Pune,Shaniwar Peth,3.0,1600.0,75.0,4687.5
Pune,Shivaji Nagar,2.0,1225.0,55.11,4498.775510204082
Pune,Shukrawar Peth,4.0,2400.0,200.0,8333.333333333334
Pune,Sinhagad Road,3.0,1570.0,80.0,5095.541401273886
Pune,Somwar Peth,2.0,1093.0,70.0,6404.391582799634
Pune,Swargate,3.0,1865.0,145.0,7774.798927613941
Pune,Tilak Road,6.0,1200.0,165.0,13750.0
Pune,Uruli Devachi,2.0,1039.0,80.0,7699.711260827719
Pune,Vadgaon Budruk,2.0,1246.0,64.5,5176.565008025682
Pune,Wadgaon Sheri,3.0,1985.0,75.0,3778.337531486146
Pune,Viman Nagar,3.0,1590.0,49.0,3081.761006289308
Pune,Vishrant Wadi,4.0,4000.0,675.0,16875.0
Pune,Wagholi,2.0,775.0,38.0,4903.225806451613
Pune,Wakadewadi,2.0,1000.0,50.0,5000.0
Pune,Wanowrie,3.0,1800.0,175.0,9722.222222222223
Pune,Warje,2.0,1035.0,41.0,3961.352657004831
Pune,Yerawada,3.0,1520.0,75.0,4934.210526315789
Pune,Alandi Road,2.0,1360.0,95.0,6985.294117647059
Pune,Ambegaon Budruk,4.0,6000.0,400.0,6666.666666666667
Pune,Anandnagar,2.0,1117.0,56.0,5013.428827215756
Pune,Aundh,4.0,1200.0,120.0,10000.0
Pune,Aundh Road,2.0,1330.0,92.5,6954.887218045113
Pune,Balaji Nagar,3.0,1937.0,160.0,8260.196179659268
Pune,Baner,2.0,1128.0,65.49,5805.851063829787
Pune,Baner road,2.0,1053.0,45.0,4273.504273504273
Pune,Bhandarkar Road,2.0,1198.0,77.0,6427.378964941569
Pune,Bhavani Peth,2.0,1152.0,56.0,4861.111111111111
Pune,Bibvewadi,6.0,1200.0,125.0,10416.666666666666
Pune,Bopodi,2.0,1625.0,75.0,4615.384615384615
Pune,Budhwar Peth,3.0,1397.0,105.0,7516.1059413027915
Pune,Bund Garden Road,3.0,1523.0,170.0,11162.179908076165
Pune,Camp,2.0,883.0,45.0,5096.262740656852
Pune,Chandan Nagar,1.0,700.0,38.0,5428.571428571428
Pune,Dapodi,2.0,1170.0,62.5,5341.880341880342
Pune,Deccan Gymkhana,3.0,1200.0,42.0,3500.0
Pune,Dehu Road,3.0,2400.0,170.0,7083.333333333333
Pune,Dhankawadi,2.0,1480.0,65.0,4391.891891891892
Pune,Dhayari Phata,3.0,1897.0,120.0,6325.77754348972
Pune,Dhole Patil Road,2.0,996.0,67.0,6726.907630522089
Pune,Erandwane,3.0,1875.0,110.0,5866.666666666667
Pune,Fatima Nagar,3.0,1500.0,98.0,6533.333333333333
Pune,Fergusson College Road,3.0,3095.0,350.0,11308.562197092084
Pune,Ganesh Peth,3.0,1390.0,175.0,12589.928057553956
Pune,Ganeshkhind,3.0,1450.0,65.255,4500.3448275862065
Pune,Ghorpade Peth,1.0,697.0,45.0,6456.241032998565
Pune,Ghorpadi,1.0,710.0,27.0,3802.8169014084506
Pune,Gokhale Nagar,2.0,910.0,30.5,3351.6483516483518
Pune,Gultekdi,3.0,1025.0,48.0,4682.926829268293
Pune,Guruwar peth,2.0,1000.0,46.5,4650.0
Pune,Hadapsar,4.0,1200.0,244.0,20333.333333333332
Pune,Hadapsar Industrial Estate,3.0,1453.0,46.48,3198.8988300068822
Pune,Hingne Khurd,4.0,3335.0,300.0,8995.502248875562
Pune,Jangali Maharaj Road,2.0,971.5,36.435,3750.386001029336
Pune,Kalyani Nagar,2.0,1281.0,74.0,5776.736924277908
Pune,Karve Nagar,1.0,565.0,35.0,6194.690265486725
Pune,Karve Road,2.0,1024.0,42.0,4101.5625
Pune,Kasba Peth,3.0,1620.0,62.0,3827.1604938271603
Pune,Katraj,2.0,1254.0,40.0,3189.792663476874
Pune,Khadaki,3.0,1300.0,75.0,5769.2307692307695
Pune,Khadki,2.0,1233.0,43.0,3487.42903487429
Pune,Kharadi,1.0,1200.0,28.0,2333.3333333333335
Pune,Kondhwa,3.0,1510.0,105.0,6953.64238410596
Pune,Kondhwa Budruk,2.0,950.0,65.0,6842.105263157895
Pune,Kondhwa Khurd,3.0,1945.0,97.42,5008.740359897172
Pune,Koregaon Park,2.0,1008.0,45.0,4464.285714285715
Pune,Kothrud,3.0,1265.0,79.0,6245.059288537549
Pune,Law College Road,3.0,1255.0,77.68,6189.641434262949
Pune,Laxmi Road,4.0,2689.0,220.0,8181.480104127929
Pune,Lulla Nagar,2.0,1200.0,46.17,3847.5
Pune,Mahatma Gandhi Road,3.0,1403.0,51.63,3679.9714896650034
Pune,Mangalwar peth,3.0,1535.0,85.0,5537.459283387622
Pune,Manik Bagh,3.0,1500.0,100.0,6666.666666666667
Pune,Market yard,3.0,1475.0,120.0,8135.593220338983
Pune,Model colony,3.0,1390.0,60.47,4350.359712230216
Pune,Mukund Nagar,3.0,1278.0,53.76,4206.572769953052
Pune,Mundhawa,2.0,1133.0,55.0,4854.368932038835
Pune,Nagar Road,5.0,1560.0,145.0,9294.871794871795
Pune,Nana Peth,5.0,2900.0,90.0,3103.448275862069
Pune,Narayan Peth,2.0,1170.0,51.99,4443.589743589743
Pune,Narayangaon,3.0,1200.0,200.0,16666.666666666668
Pune,Navi Peth,3.0,1697.0,94.79,5585.739540365351
Pune,Padmavati,3.0,1651.0,97.38,5898.24348879467
Pune,Parvati Darshan,3.0,1560.0,188.0,12051.28205128205
Pune,Pashan,3.0,1192.0,60.0,5033.557046979866
